,Steer_Angle,Acc_Body_X,Acc_Body_Y,Acc_Body_Z,Tire_Rate_FL,Tire_Rate_FR,Tire_Rate_RL,Tire_Rate_RR,Rate_Body_X,Rate_Body_Y,Rate_Body_Z,Engine_Torque,Gear_Transmission,Break_Pressure,RCS1,RCS2,Rain,Temp,INS_Vel_Hor_X_POI1,INS_Vel_Hor_Y_POI1,INS_Vel_Hor_Z_POI1,GNSS_Lat_Abs,GNSS_Long_Abs,GNSS_Height,INS_Height_POI1,INS_Lat_Abs_POI1,INS_Long_Abs_POI1,INS_Roll,INS_Pitch,INS_Yaw,GNSS_Vel_Frame_X,GNSS_Vel_Frame_Y,GNSS_Vel_Frame_Z,INS_Vel_Body_X,INS_Vel_Body_Y,INS_Vel_Body_Z
0 days 00:00:00.190000,0.000825493565132453,-0.10987200000000001,-0.011772000000000001,9.225324,41.03150406504064,41.03150406504064,41.03150406504064,41.03150406504064,0.012740903539558606,0.039793506945470715,0.006806784082777885,20.0,2.39,0.0,0,0,100.0,4,0.11,12.68,0.015,52.6495369,9.7465903,33.93,32.53,52.649530399999996,9.746589799999999,-0.01815142422074103,-0.011344640137963142,4.2228241252002805,-5.915,-11.265,0.04,12.679354,0.10764323,0.13082325
0 days 00:00:00.200000,0.000825493565132453,-0.258984,0.047088000000000005,9.186084000000001,40.99138853230638,40.99138853230638,40.99138853230638,40.99138853230638,0.008377580409572781,0.04834562028024293,0.006806784082777885,19.0,2.39,0.0,0,0,100.0,4,0.11,12.68,0.02,52.6495369,9.7465903,33.93,32.53,52.6495294,9.746588899999999,-0.017976891295541596,-0.011868238913561441,4.22299865812548,-5.915,-11.265,0.04,12.679344,0.10763659,0.13244341
0 days 00:00:00.210000,0.0009434212172942321,-0.278604,-0.011772000000000001,9.056592,40.937901155327346,40.937901155327346,40.937901155327346,40.937901155327346,0.006632251157578452,0.04415683007545654,0.006632251157578452,19.0,2.39,0.0,0,0,100.0,4,0.11,12.68,0.03,52.6495369,9.7465903,33.93,32.53,52.649528399999994,9.7465881,-0.017976891295541596,-0.012391837689159739,4.22299865812548,-5.915,-11.265,0.04,12.679399,0.107697,0.12908359
0 days 00:00:00.220000,0.0009434212172942321,0.11379600000000001,0.062784,9.146844,40.90447154471544,40.90447154471544,40.90447154471544,40.90447154471544,0.006981317007977318,0.05515240436302082,0.007155849933176751,19.0,2.39,0.0,0,0,100.0,4,0.115,12.68,0.035,52.6495369,9.7465903,33.93,32.53,52.6495274,9.746587199999999,-0.017976891295541596,-0.012915436464758038,4.22299865812548,-5.915,-11.265,0.04,12.679395,0.11266673,0.13081253
0 days 00:00:00.230000,0.0009434212172942321,-0.20797200000000002,0.11379600000000001,9.390132000000001,40.971330765939236,40.971330765939236,40.971330765939236,40.971330765939236,0.009773843811168246,0.056548667764616284,0.007853981633974483,19.0,2.39,0.0,0,0,100.0,4,0.105,12.69,0.025,52.6495317,9.7465855,33.980000000000004,32.54,52.6495264,9.746586299999999,-0.017627825445142728,-0.013613568165555772,4.223173191050679,-5.95,-11.305,0.05,12.689164,0.102379255,0.14958103
0 days 00:00:00.240000,0.0009434212172942321,-0.231516,-0.16088400000000003,9.609876,40.99138853230638,40.99138853230638,40.99138853230638,40.99138853230638,0.012042771838760874,0.05864306286700947,0.007679448708775049,18.0,2.39,0.0,0,0,100.0,4,0.105,12.69,0.03,52.6495317,9.7465855,33.980000000000004,32.54,52.649525399999995,9.7465855,-0.017627825445142728,-0.014137166941154071,4.223347723975879,-5.95,-11.305,0.05,12.689156,0.10235026,0.15122527
0 days 00:00:00.250000,0.0009434212172942321,-0.517968,-0.12164400000000002,9.492156000000001,41.05156183140779,41.05156183140779,41.05156183140779,41.05156183140779,0.012042771838760874,0.05375614096142535,0.006981317007977318,18.0,2.39,0.0,0,0,100.0,4,0.105,12.685,0.03,52.6495317,9.7465855,33.980000000000004,32.54,52.6495244,9.7465846,-0.017453292519943295,-0.014660765716752368,4.223347723975879,-5.95,-11.305,0.05,12.684077,0.10226198,0.15777713
0 days 00:00:00.260000,0.0009434212172942321,-0.39632400000000007,0.007848,9.154692,41.08499144201968,41.08499144201968,41.08499144201968,41.08499144201968,0.012217304763960306,0.04450589592585541,0.006981317007977318,19.0,2.39,0.0,0,0,100.0,4,0.105,12.68,0.04,52.6495317,9.7465855,33.980000000000004,32.54,52.6495233,9.7465837,-0.017278759594743863,-0.015184364492350668,4.223347723975879,-5.95,-11.305,0.05,12.679146,0.10234884,0.15432638
0 days 00:00:00.270000,0.0009434212172942321,0.11379600000000001,-0.003924,9.280260000000002,41.10504920838682,41.10504920838682,41.10504920838682,41.10504920838682,0.012042771838760874,0.05550147021341968,0.006806784082777885,19.0,2.39,0.0,0,0,100.0,4,0.105,12.685,0.045,52.6495317,9.7465855,33.980000000000004,32.54,52.6495223,9.7465829,-0.017278759594743863,-0.015707963267948967,4.223522256901078,-5.95,-11.305,0.05,12.684142,0.10231916,0.15604404
0 days 00:00:00.280000,0.0009434212172942321,-0.45126,-0.039240000000000004,9.084060000000001,41.03150406504064,41.03150406504064,41.03150406504064,41.03150406504064,0.014486232791552938,0.04921828490624009,0.006981317007977318,19.0,2.39,0.0,0,0,100.0,4,0.095,12.69,0.04,52.6495269,9.7465805,34.04,32.54,52.649521299999996,9.746582,-0.016929693744344994,-0.016231562043547264,4.223522256901078,-5.955,-11.315,-0.0,12.688977,0.092176616,0.16755919
0 days 00:00:00.290000,0.0009434212172942321,-0.10987200000000001,0.007848,8.978112000000001,41.06493367565255,41.06493367565255,41.06493367565255,41.06493367565255,0.016929693744344998,0.048869219055841226,0.006632251157578452,19.0,2.39,0.0,0,0,100.0,4,0.1,12.69,0.05,52.6495269,9.7465805,34.04,32.54,52.6495203,9.7465811,-0.016755160819145562,-0.016755160819145562,4.223696789826278,-5.955,-11.315,-0.0,12.689055,0.09726137,0.16427265
0 days 00:00:00.300000,0.0010613488694560112,-0.003924,-0.074556,9.468612,41.03150406504064,41.03150406504064,41.03150406504064,41.03150406504064,0.016929693744344998,0.06126105674500097,0.00645771823237902,19.0,2.39,0.0,0,0,100.0,4,0.1,12.695,0.055,52.6495269,9.7465805,34.04,32.54,52.649519299999994,9.7465802,-0.016755160819145562,-0.017453292519943295,4.223696789826278,-5.955,-11.315,-0.0,12.694027,0.097195245,0.16821873
0 days 00:00:00.310000,0.0010613488694560112,-0.5886000000000001,-0.08240400000000002,9.064440000000001,40.99138853230638,40.99138853230638,40.99138853230638,40.99138853230638,0.015358897417550098,0.04590215932745086,0.006806784082777885,19.0,2.39,0.0,0,0,100.0,4,0.1,12.69,0.06,52.6495269,9.7465805,34.04,32.54,52.6495183,9.7465794,-0.016580627893946133,-0.01780235837034216,4.223696789826278,-5.955,-11.315,-0.0,12.689057,0.0972355,0.16754466
0 days 00:00:00.320000,0.0010613488694560112,0.10202400000000002,0.05886,9.331272,41.01144629867351,41.01144629867351,41.01144629867351,41.01144629867351,0.011519173063162576,0.05550147021341968,0.007504915783575617,19.0,2.39,0.0,0,0,100.0,4,0.1,12.69,0.065,52.6495269,9.7465805,34.04,32.54,52.6495173,9.7465785,-0.0164060949687467,-0.01832595714594046,4.223871322751476,-5.955,-11.315,-0.0,12.68906,0.09723776,0.16917226
0 days 00:00:00.330000,0.0010613488694560112,-0.42771600000000004,-0.047088000000000005,10.014048000000003,40.99807445442875,40.99807445442875,40.99807445442875,40.99807445442875,0.01291543646475804,0.05445427266222308,0.007853981633974483,19.0,2.39,0.0,0,0,100.0,4,0.11,12.695,0.065,52.649522,9.7465764,34.06,32.55,52.649516299999995,9.7465776,-0.0164060949687467,-0.019024088846738195,4.223871322751476,-5.885,-11.33,-0.11,12.693939,0.10708952,0.17828882
0 days 00:00:00.340000,0.0010613488694560112,-0.8240400000000001,-0.07063200000000001,9.26064,41.03150406504064,41.03150406504064,41.03150406504064,41.03150406504064,0.01361356816555577,0.02757620218151041,0.007504915783575617,19.0,2.39,0.0,0,0,100.0,4,0.105,12.69,0.07,52.649522,9.7465764,34.06,32.55,52.649515199999996,9.7465768,-0.016231562043547264,-0.019198621771937627,4.2240458556766765,-5.885,-11.33,-0.11,12.689005,0.10216803,0.17530982
0 days 00:00:00.350000,0.0010613488694560112,0.317844,-0.08240400000000002,9.413676,41.09167736414206,41.09167736414206,41.09167736414206,41.09167736414206,0.01308996938995747,0.04276056667386108,0.006806784082777885,19.0,2.39,0.0,0,0,100.0,4,0.105,12.695,0.075,52.649522,9.7465764,34.06,32.55,52.6495142,9.7465759,-0.016057029118347832,-0.019722220547535925,4.224220388601876,-5.885,-11.33,-0.11,12.69401,0.10217063,0.17703526
0 days 00:00:00.360000,0.0011792765216177901,-0.545436,-0.054936000000000006,9.727596,41.05156183140779,41.05156183140779,41.05156183140779,41.05156183140779,0.01361356816555577,0.038397243543875255,0.007330382858376183,19.0,2.39,0.0,0,0,100.0,4,0.105,12.69,0.075,52.649522,9.7465764,34.06,32.55,52.649513199999994,9.746575,-0.0158824961931484,-0.020071286397934793,4.224220388601876,-5.885,-11.33,-0.11,12.688949,0.10213275,0.18134758
0 days 00:00:00.370000,0.0011792765216177901,-0.635688,0.007848,9.072288,40.99807445442875,40.99807445442875,40.99807445442875,40.99807445442875,0.015707963267948967,0.01658062789394613,0.008028514559173916,20.0,2.39,0.0,0,0,100.0,4,0.105,12.685,0.085,52.649522,9.7465764,34.06,32.55,52.6495122,9.7465742,-0.0158824961931484,-0.020245819323134222,4.224220388601876,-5.885,-11.33,-0.11,12.684121,0.10225797,0.17346399
0 days 00:00:00.380000,0.0011792765216177901,0.380628,-0.039240000000000004,9.660888,40.971330765939236,40.971330765939236,40.971330765939236,40.971330765939236,0.018500490071139894,0.04293509959906051,0.008203047484373348,20.0,2.39,0.0,0,0,100.0,4,0.105,12.71,0.075,52.649516899999995,9.746571999999999,34.06,32.55,52.6495112,9.7465733,-0.015533430342749533,-0.020943951023931952,4.224394921527075,-5.925,-11.33,-0.035,12.708783,0.102017544,0.19280249
0 days 00:00:00.390000,0.0012972041737795694,-0.788724,-0.16480800000000004,9.672660000000002,40.99138853230638,40.99138853230638,40.99138853230638,40.99138853230638,0.018500490071139894,0.0291469985083053,0.007679448708775049,20.0,2.39,0.0,0,0,100.0,4,0.1,12.705,0.08,52.649516899999995,9.746571999999999,34.06,32.55,52.649510199999995,9.7465724,-0.0153588974175501,-0.02111848394913139,4.224569454452275,-5.925,-11.33,-0.035,12.7038555,0.097096115,0.18982185
0 days 00:00:00.400000,0.0012972041737795694,-0.447336,-0.12164400000000002,9.472536,41.08499144201968,41.08499144201968,41.08499144201968,41.08499144201968,0.016057029118347832,0.017976891295541593,0.007504915783575617,20.0,2.39,0.0,0,0,100.0,4,0.1,12.700000000000001,0.08,52.649516899999995,9.746571999999999,34.06,32.55,52.6495092,9.7465715,-0.015184364492350668,-0.021467549799530253,4.224569454452275,-5.925,-11.33,-0.035,12.698791,0.09706354,0.19413157
0 days 00:00:00.410000,0.0012972041737795694,-0.04316400000000001,-0.047088000000000005,10.049364,41.09167736414206,41.09167736414206,41.09167736414206,41.09167736414206,0.014137166941154071,0.0291469985083053,0.006981317007977318,20.0,2.39,0.0,0,0,100.0,4,0.1,12.705,0.08,52.649516899999995,9.746571999999999,34.06,32.55,52.6495082,9.7465707,-0.015184364492350668,-0.021642082724729686,4.224743987377474,-5.925,-11.33,-0.035,12.703755,0.09702824,0.19645585
