,Steer_Angle,Acc_Body_X,Acc_Body_Y,Acc_Body_Z,Tire_Rate_FL,Tire_Rate_FR,Tire_Rate_RL,Tire_Rate_RR,Rate_Body_X,Rate_Body_Y,Rate_Body_Z,Engine_Torque,Gear_Transmission,Break_Pressure,RCS1,RCS2,Rain,Temp,INS_Vel_Hor_X_POI1,INS_Vel_Hor_Y_POI1,INS_Vel_Hor_Z_POI1,GNSS_Lat_Abs,GNSS_Long_Abs,GNSS_Height,INS_Height_POI1,INS_Lat_Abs_POI1,INS_Long_Abs_POI1,INS_Roll,INS_Pitch,INS_Yaw,GNSS_Vel_Frame_X,GNSS_Vel_Frame_Y,GNSS_Vel_Frame_Z,INS_Vel_Body_X,INS_Vel_Body_Y,INS_Vel_Body_Z
0 days 00:00:01.840000,0.000825493565132453,-2.3269320000000002,-0.074556,9.974808000000001,77.08199614890886,77.08199614890886,77.08199614890886,77.08199614890886,0.010471975511965976,-0.006283185307179587,0.0006981317007977319,62.0,2.39,0.0,0,0,50.0,4,0.01,23.48,0.01,52.6489118,9.746058399999999,34.18,33.99,52.648902799999995,9.7460533,0.022863813201125717,-0.016929693744344994,4.247084201803002,-10.53,-20.985,-0.0,23.476805,0.018856151,0.38716176
0 days 00:00:01.850000,0.0007075659129706742,-0.6513840000000001,0.149112,9.323424000000001,76.95496362858366,76.95496362858366,76.95496362858366,76.95496362858366,0.006108652381980153,-0.031939525311496235,0.0013962634015954637,62.0,2.39,0.0,0,0,50.0,4,0.01,23.475,0.015,52.6489118,9.746058399999999,34.18,33.99,52.6489009,9.746051699999999,0.02303834612632515,-0.016580627893946133,4.247084201803002,-10.53,-20.985,-0.0,23.472021,0.018617867,0.3738848
0 days 00:00:01.860000,0.0007075659129706742,1.4871960000000002,0.278604,11.042136000000003,76.9415917843389,76.9415917843389,76.9415917843389,76.9415917843389,-0.004886921905584123,0.04293509959906051,-0.0005235987755982988,62.0,2.39,0.0,0,0,50.0,4,0.01,23.495,-0.0,52.6489118,9.746058399999999,34.18,33.99,52.648899,9.746050199999999,0.02303834612632515,-0.01710422666954443,4.247084201803002,-10.53,-20.985,-0.0,23.491564,0.019254353,0.4015072
0 days 00:00:01.870000,0.0007075659129706742,-1.738332,-0.047088000000000005,9.162540000000002,76.92153401797175,76.92153401797175,76.92153401797175,76.92153401797175,-0.017278759594743863,-0.015184364492350668,0.0008726646259971648,62.0,2.39,0.0,0,0,50.0,4,0.01,23.48,0.005,52.6489118,9.746058399999999,34.18,33.99,52.6488971,9.7460486,0.022863813201125717,-0.016929693744344994,4.247084201803002,-10.53,-20.985,-0.0,23.476719,0.018970445,0.39215976
0 days 00:00:01.880000,0.0007075659129706742,0.21582000000000004,0.9142920000000001,8.393436000000001,77.19565682498931,77.19565682498931,77.19565682498931,77.19565682498931,-0.02530727415391778,-0.02949606435870417,0.003490658503988659,62.0,2.39,0.0,0,0,50.0,4,0.015,23.485,0.02,52.648902899999996,9.7460512,33.97,33.980000000000004,52.6488952,9.7460471,0.022514747350726852,-0.016580627893946133,4.247084201803002,-10.51,-21.01,-0.0,23.482105,0.023312014,0.36894968
0 days 00:00:01.890000,0.0007075659129706742,1.6794720000000003,0.16480800000000004,12.388068000000002,77.24245827984595,77.24245827984595,77.24245827984595,77.24245827984595,-0.02617993877991494,0.07504915783575616,0.0,62.0,2.39,0.0,0,0,50.0,4,0.015,23.505,-0.005,52.648902899999996,9.7460512,33.97,33.980000000000004,52.6488933,9.7460456,0.02234021442552742,-0.017453292519943295,4.247084201803002,-10.51,-21.01,-0.0,23.501331,0.024271544,0.41477937
0 days 00:00:01.900000,0.0007075659129706742,-3.480588,0.1962,10.335816000000001,77.61018399657681,77.61018399657681,77.61018399657681,77.61018399657681,-0.04590215932745086,-0.03316125578789226,0.0008726646259971648,62.0,2.39,0.0,0,0,50.0,4,0.015,23.47,-0.01,52.648902899999996,9.7460512,33.97,33.980000000000004,52.6488914,9.746044,0.02181661564992912,-0.01710422666954443,4.247084201803002,-10.51,-21.01,-0.0,23.466394,0.023971405,0.41099
0 days 00:00:01.910000,0.0007075659129706742,0.38847600000000004,0.517968,9.409752000000001,77.21571459135643,77.21571459135643,77.21571459135643,77.21571459135643,-0.04537856055185257,-0.05637413483941684,-0.0015707963267948967,62.0,2.39,0.0,0,0,50.0,4,0.015,23.475,-0.005,52.648902899999996,9.7460512,33.97,33.980000000000004,52.648889499999996,9.7460425,0.02129301687433082,-0.016580627893946133,4.247084201803002,-10.51,-21.01,-0.0,23.471691,0.023389922,0.393803
0 days 00:00:01.920000,0.0007075659129706742,2.271996,0.5415120000000001,10.190628,77.14885537013264,77.14885537013264,77.14885537013264,77.14885537013264,-0.039095375244672985,0.044331363000655974,-0.0031415926535897933,62.0,2.39,0.0,0,0,50.0,4,0.02,23.5,-0.01,52.648902899999996,9.7460512,33.97,33.980000000000004,52.648887699999996,9.746040899999999,0.020943951023931952,-0.016929693744344994,4.247084201803002,-10.51,-21.01,-0.0,23.496464,0.028536506,0.40731907
0 days 00:00:01.930000,0.0007075659129706742,-2.3897160000000004,0.04316400000000001,8.491536,76.86136071887034,76.86136071887034,76.86136071887034,76.86136071887034,-0.028797932657906436,-0.026354471705114374,-0.0019198621771937623,62.0,2.39,0.0,0,0,50.0,4,0.02,23.475,0.005,52.6488934,9.7460433,33.97,33.96,52.648885799999995,9.746039399999999,0.02076941809873252,-0.016580627893946133,4.247084201803002,-10.515,-21.025000000000002,-0.025,23.471855,0.027974993,0.38371485
0 days 00:00:01.940000,0.0007075659129706742,0.33354000000000006,0.7337880000000001,9.766836000000001,76.78781557552418,76.78781557552418,76.78781557552418,76.78781557552418,-0.017627825445142728,-0.008726646259971648,0.0010471975511965976,62.0,2.39,0.0,0,0,50.476190476190474,4,0.025,23.48,0.005,52.6488934,9.7460433,33.97,33.96,52.648883899999994,9.7460379,0.020594885173533087,-0.016580627893946133,4.247084201803002,-10.515,-21.025000000000002,-0.025,23.476854,0.03290867,0.38369963
0 days 00:00:01.950000,0.0007075659129706742,1.0830240000000002,0.054936000000000006,11.917188000000001,76.80787334189132,76.80787334189132,76.80787334189132,76.80787334189132,-0.02600540585471551,0.05742133239061344,-0.00017453292519943296,62.0,2.39,0.0,1,0,50.95238095238095,4,0.02,23.490000000000002,-0.015,52.6488934,9.7460433,33.97,33.96,52.648882,9.7460363,0.020245819323134222,-0.01710422666954443,4.247084201803002,-10.515,-21.025000000000002,-0.025,23.486307,0.0284329,0.4162662
0 days 00:00:01.960000,0.0007075659129706742,-2.684016,1.1732760000000002,9.758988,77.48315147625159,77.48315147625159,77.48315147625159,77.48315147625159,-0.04258603374866164,-0.028797932657906436,0.003316125578789226,62.0,2.39,0.0,1,0,51.42857142857143,4,0.03,23.465,-0.015,52.6488934,9.7460433,33.97,33.96,52.6488801,9.7460348,0.019896753472735357,-0.016755160819145562,4.247084201803002,-10.515,-21.025000000000002,-0.025,23.461454,0.03811417,0.40746164
0 days 00:00:01.970000,0.0007075659129706742,0.694548,-0.3296160000000001,9.821772000000001,77.35611895592639,77.35611895592639,77.35611895592639,77.35611895592639,-0.05026548245743669,-0.030368728984701335,0.0015707963267948967,62.0,2.39,0.0,1,0,51.904761904761905,4,0.025,23.475,-0.015,52.6488934,9.7460433,33.97,33.97,52.6488782,9.7460332,0.01937315469713706,-0.016580627893946133,4.247084201803002,-10.515,-21.025000000000002,-0.025,23.471525,0.03282565,0.40365022
0 days 00:00:01.980000,0.0007075659129706742,1.094796,0.38847600000000004,10.418220000000002,77.35611895592639,77.35611895592639,77.35611895592639,77.35611895592639,-0.05288347633542819,0.009773843811168246,0.00034906585039886593,62.0,2.39,0.0,1,0,52.38095238095238,4,0.02,23.495,-0.02,52.648883999999995,9.746035599999999,33.97,33.95,52.6488763,9.7460317,0.01884955592153876,-0.016755160819145562,4.247084201803002,-10.47,-21.01,0.005,23.491367,0.02779294,0.4131908
0 days 00:00:01.990000,0.0007075659129706742,-1.7147880000000002,0.60822,9.033048,76.92153401797175,76.92153401797175,76.92153401797175,76.92153401797175,-0.049043751981040655,-0.03228859116189509,0.0036651914291880917,62.0,2.39,0.0,1,0,52.857142857142854,4,0.025,23.48,-0.01,52.648883999999995,9.746035599999999,33.97,33.95,52.6488744,9.7460302,0.01832595714594046,-0.0164060949687467,4.2472587347282005,-10.47,-21.01,0.005,23.476675,0.03223775,0.394672
0 days 00:00:02,0.0007075659129706742,0.357084,0.5140440000000001,9.974808000000001,76.99507916131792,76.99507916131792,76.99507916131792,76.99507916131792,-0.041887902047863905,-0.007330382858376183,0.0022689280275926286,62.0,2.39,0.0,1,0,53.333333333333336,4,0.025,23.485,-0.015,52.648883999999995,9.746035599999999,33.97,33.95,52.6488726,9.746028599999999,0.017976891295541596,-0.016231562043547264,4.2472587347282005,-10.47,-21.01,0.005,23.481663,0.032117654,0.39566612
0 days 00:00:02.010000,0.0007075659129706742,-0.16480800000000004,-0.3924,11.093148000000001,76.82793110825845,76.82793110825845,76.82793110825845,76.82793110825845,-0.0317649923862968,0.021467549799530253,-0.0006981317007977319,62.0,2.39,0.0,1,0,53.80952380952381,4,0.02,23.485,-0.025,52.648883999999995,9.746035599999999,33.97,33.95,52.648870699999996,9.7460271,0.017627825445142728,-0.016580627893946133,4.2472587347282005,-10.47,-21.01,0.005,23.48136,0.027301041,0.41395786
0 days 00:00:02.020000,0.0007075659129706742,-1.4204880000000002,0.04316400000000001,10.112148,77.10873983739837,77.10873983739837,77.10873983739837,77.10873983739837,-0.02199114857512855,-0.03577924966588375,0.0012217304763960308,62.0,2.39,0.0,1,0,54.285714285714285,4,0.02,23.47,-0.03,52.648883999999995,9.746035599999999,33.97,33.95,52.648868799999995,9.7460255,0.017453292519943295,-0.016231562043547264,4.2472587347282005,-10.47,-21.01,0.005,23.466421,0.027168743,0.41052246
0 days 00:00:02.030000,0.0007075659129706742,1.208592,-0.003924,10.791000000000002,77.28925973470261,77.28925973470261,77.28925973470261,77.28925973470261,-0.014311699866353502,0.0005235987755982988,-0.00017453292519943296,62.0,2.39,0.0,1,0,54.76190476190476,4,0.025,23.490000000000002,-0.04,52.6488747,9.7460279,33.97,33.94,52.648866899999994,9.746024,0.017278759594743863,-0.016231562043547264,4.2472587347282005,-10.465,-21.03,0.04,23.486258,0.032274712,0.42076254
0 days 00:00:02.040000,0.0007075659129706742,-0.38847600000000004,0.015696,10.810620000000002,77.40960633290543,77.40960633290543,77.40960633290543,77.40960633290543,-0.015009831567151233,0.012391837689159739,-0.0012217304763960308,62.0,2.39,0.0,1,0,55.23809523809524,4,0.025,23.490000000000002,-0.05,52.6488747,9.7460279,33.97,33.94,52.648865,9.746022499999999,0.01710422666954443,-0.0164060949687467,4.2472587347282005,-10.465,-21.03,0.04,23.486017,0.032442395,0.4348639
0 days 00:00:02.050000,0.0007075659129706742,-1.58922,0.6631560000000001,8.844696,77.24245827984595,77.24245827984595,77.24245827984595,77.24245827984595,-0.01884955592153876,-0.04921828490624009,0.0010471975511965976,62.0,2.39,0.0,1,0,55.714285714285715,4,0.03,23.475,-0.04,52.6488747,9.7460279,33.97,33.94,52.6488631,9.7460209,0.016929693744344994,-0.0158824961931484,4.2472587347282005,-10.465,-21.03,0.04,23.471405,0.0369843,0.4122539
0 days 00:00:02.060000,0.0007075659129706742,1.7814960000000002,0.6631560000000001,9.664812000000001,76.92153401797175,76.92153401797175,76.92153401797175,76.92153401797175,-0.02600540585471551,0.0013962634015954637,0.0038397243543875246,62.0,2.39,0.0,1,0,56.19047619047619,4,0.03,23.495,-0.035,52.6488747,9.7460279,33.97,33.95,52.6488612,9.7460194,0.016580627893946133,-0.0158824961931484,4.2472587347282005,-10.465,-21.03,0.04,23.491482,0.036762767,0.40758568
0 days 00:00:02.070000,0.0007075659129706742,0.054936000000000006,0.22759200000000002,10.449612000000002,76.72764227642276,76.72764227642276,76.72764227642276,76.72764227642276,-0.032637657012293965,0.0317649923862968,0.005585053606381855,62.0,2.39,0.0,1,0,56.666666666666664,4,0.03,23.495,-0.045,52.6488747,9.7460279,33.97,33.95,52.6488593,9.746017799999999,0.016231562043547264,-0.016231562043547264,4.2472587347282005,-10.465,-21.03,0.04,23.491175,0.036915872,0.4257948
0 days 00:00:02.080000,0.0007075659129706742,-1.8678240000000002,0.231516,9.637344,77.12211168164313,77.12211168164313,77.12211168164313,77.12211168164313,-0.019896753472735357,-0.03089232776029963,0.006108652381980153,62.0,2.39,0.0,1,0,57.142857142857146,4,0.04,23.47,-0.045,52.648865199999996,9.7460202,34.04,33.94,52.6488575,9.746016299999999,0.016057029118347832,-0.015707963267948967,4.2472587347282005,-10.445,-21.02,0.09,23.466396,0.04663647,0.41294965
0 days 00:00:02.090000,0.0007075659129706742,0.149112,0.596448,9.064440000000001,76.9415917843389,76.9415917843389,76.9415917843389,76.9415917843389,-0.0017453292519943296,-0.013439035240356337,0.005585053606381855,62.0,2.39,0.0,1,0,57.61904761904762,4,0.045,23.47,-0.04,52.648865199999996,9.7460202,34.04,33.94,52.6488556,9.7460148,0.016057029118347832,-0.015707963267948967,4.247433267653401,-10.445,-21.02,0.09,23.466476,0.051555555,0.40787062
0 days 00:00:02.100000,0.0007075659129706742,0.631764,-0.17265600000000003,10.096452000000001,77.12211168164313,77.12211168164313,77.12211168164313,77.12211168164313,-0.0017453292519943296,0.03612831551628262,0.004537856055185257,62.0,2.39,0.0,1,0,58.095238095238095,4,0.04,23.48,-0.04,52.648865199999996,9.7460202,34.04,33.94,52.6488537,9.7460132,0.016057029118347832,-0.016057029118347832,4.247433267653401,-10.445,-21.02,0.09,23.47633,0.046690296,0.4163017
0 days 00:00:02.110000,0.0007075659129706742,-1.3694760000000001,-0.21974400000000002,10.37898,76.92153401797175,76.92153401797175,76.92153401797175,76.92153401797175,-0.005585053606381855,-0.004363323129985824,0.0036651914291880917,62.0,2.39,0.0,1,0,58.57142857142857,4,0.035,23.47,-0.045,52.648865199999996,9.7460202,34.04,33.94,52.648851799999996,9.7460117,0.0158824961931484,-0.0158824961931484,4.247433267653401,-10.445,-21.02,0.09,23.466324,0.041630074,0.41713232
0 days 00:00:02.120000,0.0007075659129706742,-0.8397360000000001,0.8201160000000001,9.574560000000002,77.24245827984595,77.24245827984595,77.24245827984595,77.24245827984595,-0.0019198621771937623,-0.04450589592585541,0.009075712110370514,62.0,2.39,0.0,1,0,59.04761904761905,4,0.04,23.46,-0.045,52.648865199999996,9.7460202,34.04,33.94,52.648849899999995,9.7460101,0.0158824961931484,-0.015533430342749533,4.247607800578599,-10.445,-21.02,0.09,23.45647,0.046496883,0.40870726
0 days 00:00:02.130000,0.0007075659129706742,1.7618760000000002,0.007848,11.081376000000002,77.10873983739837,77.10873983739837,77.10873983739837,77.10873983739837,0.010995574287564275,0.023212879051524585,0.007853981633974483,62.0,2.39,0.0,1,0,59.523809523809526,4,0.04,23.485,-0.055,52.6488558,9.746012499999999,34.04,33.93,52.648848,9.7460086,0.016057029118347832,-0.0158824961931484,4.247607800578599,-10.47,-20.990000000000002,0.08,23.481165,0.0468666,0.42728043
0 days 00:00:02.140000,0.0007075659129706742,-0.8161920000000001,-0.4198680000000001,9.362664,77.35611895592639,77.35611895592639,77.35611895592639,77.35611895592639,0.01361356816555577,0.008726646259971648,0.009250245035569947,62.0,2.39,0.0,1,0,60.0,4,0.03,23.48,-0.055,52.6488558,9.746012499999999,34.04,33.93,52.6488461,9.7460071,0.016057029118347832,-0.0158824961931484,4.2477823335038,-10.47,-20.990000000000002,0.08,23.476164,0.036866613,0.42736155
0 days 00:00:02.150000,0.000825493565132453,-0.6199920000000001,-0.6749280000000001,9.248868000000002,77.08199614890886,77.08199614890886,77.08199614890886,77.08199614890886,0.01658062789394613,-0.004537856055185257,0.006283185307179587,62.0,2.39,0.0,1,0,60.0,4,0.02,23.475,-0.045,52.6488558,9.746012499999999,34.04,33.93,52.6488442,9.746005499999999,0.016231562043547264,-0.0158824961931484,4.2477823335038,-10.47,-20.990000000000002,0.08,23.471325,0.026778944,0.41744062
0 days 00:00:02.160000,0.0007075659129706742,0.133416,1.2988440000000003,9.138996,76.97502139495079,76.97502139495079,76.97502139495079,76.97502139495079,0.010122909661567111,0.0038397243543875246,0.00645771823237902,62.0,2.39,0.0,1,0,60.0,4,0.03,23.475,-0.04,52.6488558,9.746012499999999,34.04,33.93,52.6488424,9.746004,0.0164060949687467,-0.0158824961931484,4.247956866428999,-10.47,-20.990000000000002,0.08,23.471405,0.036768436,0.41227314
0 days 00:00:02.170000,0.0007075659129706742,0.10594800000000001,0.023544000000000002,9.362664,76.50032092426187,76.50032092426187,76.50032092426187,76.50032092426187,0.020245819323134222,0.01832595714594046,0.00471238898038469,62.0,2.39,0.0,1,0,60.0,4,0.03,23.48,-0.035,52.6488558,9.746012499999999,34.04,33.93,52.6488405,9.7460024,0.016580627893946133,-0.016057029118347832,4.247956866428999,-10.47,-20.990000000000002,0.08,23.47641,0.036826756,0.4114443
0 days 00:00:02.180000,0.0005896382608088951,-0.180504,-0.03531600000000001,9.715824000000001,76.86136071887034,76.86136071887034,76.86136071887034,76.86136071887034,0.028972465583105875,0.026529004630313806,0.00471238898038469,62.0,2.39,0.0,1,0,60.0,4,0.03,23.47,-0.04,52.6488464,9.7460047,34.05,33.92,52.6488386,9.7460009,0.016929693744344994,-0.016231562043547264,4.247956866428999,-10.495000000000001,-20.97,0.09,23.466259,0.037121624,0.42036456
0 days 00:00:02.190000,0.0007075659129706742,-1.102644,-0.031392,10.398600000000002,76.82793110825845,76.82793110825845,76.82793110825845,76.82793110825845,0.04485496177625426,0.006283185307179587,0.0041887902047863905,62.0,2.39,0.0,1,0,60.0,4,0.025,23.46,-0.045,52.6488464,9.7460047,34.05,33.92,52.6488367,9.745999399999999,0.017278759594743863,-0.016231562043547264,4.247956866428999,-10.495000000000001,-20.97,0.09,23.456179,0.03235268,0.42527425
0 days 00:00:02.200000,0.0007075659129706742,-0.5611320000000001,0.8672040000000001,8.617104000000001,77.35611895592639,77.35611895592639,77.35611895592639,77.35611895592639,0.05235987755982988,-0.02076941809873252,0.008552113334772213,62.0,2.39,0.0,1,0,60.0,4,0.03,23.455000000000002,-0.03,52.6488464,9.7460047,34.05,33.92,52.648834799999996,9.7459978,0.01780235837034216,-0.016057029118347832,4.2481313993541985,-10.495000000000001,-20.97,0.09,23.451494,0.03723326,0.40599915
0 days 00:00:02.210000,0.0005896382608088951,1.5852960000000003,-0.17658000000000004,9.37836,77.18228498074454,77.18228498074454,77.18228498074454,77.18228498074454,0.05305800926062761,0.03717551306747922,0.0054105206811824215,62.0,2.39,0.0,1,0,60.0,4,0.025,23.475,-0.03,52.6488464,9.7460047,34.05,33.92,52.648832899999995,9.7459963,0.01832595714594046,-0.0164060949687467,4.2481313993541985,-10.495000000000001,-20.97,0.09,23.47135,0.032602698,0.41458392
0 days 00:00:02.220000,0.0005896382608088951,-0.655308,-0.023544000000000002,9.527472000000001,77.14216944801026,77.14216944801026,77.14216944801026,77.14216944801026,0.04136430327226561,0.024609142453120045,0.005759586531581288,62.0,2.39,0.0,1,0,60.0,4,0.025,23.47,-0.025,52.6488464,9.7460047,34.05,33.92,52.648830999999994,9.745994699999999,0.01884955592153876,-0.016755160819145562,4.2481313993541985,-10.495000000000001,-20.97,0.09,23.466286,0.032878388,0.41767618
0 days 00:00:02.230000,0.0005896382608088951,-1.2007440000000003,0.612144,8.660268,76.89479032948223,76.89479032948223,76.89479032948223,76.89479032948223,0.033859387488689996,-0.009075712110370514,0.008377580409572781,62.0,2.39,0.0,1,0,60.0,4,0.025,23.46,-0.015,52.6488369,9.7459969,34.04,33.910000000000004,52.648829199999994,9.7459932,0.019198621771937627,-0.016580627893946133,4.248305932279397,-10.535,-21.015,-0.015,23.456526,0.03275042,0.40340728
0 days 00:00:02.240000,0.0005896382608088951,0.7416360000000001,0.60822,9.594180000000001,76.76107188703466,76.76107188703466,76.76107188703466,76.76107188703466,0.03892084231947355,0.03752457891787808,0.006632251157578452,62.0,2.39,0.0,2,0,60.0,4,0.03,23.47,-0.01,52.6488369,9.7459969,34.04,33.910000000000004,52.6488273,9.7459917,0.019547687622336492,-0.016929693744344994,4.248305932279397,-10.535,-21.015,-0.015,23.466467,0.037955914,0.40665528
0 days 00:00:02.250000,0.0005896382608088951,-0.7298640000000001,-0.153036,9.358740000000001,76.76775780915703,76.76775780915703,76.76775780915703,76.76775780915703,0.060388392119003806,0.01815142422074103,0.008377580409572781,62.0,2.39,0.0,2,0,60.0,4,0.025,23.465,-0.005,52.6488369,9.7459969,34.04,33.910000000000004,52.6488254,9.7459901,0.020071286397934793,-0.017278759594743863,4.248480465204597,-10.535,-21.015,-0.015,23.461412,0.03323217,0.40984073
0 days 00:00:02.260000,0.0005896382608088951,0.40809600000000007,-0.22759200000000002,8.668116000000001,76.8413029525032,76.8413029525032,76.8413029525032,76.8413029525032,0.06457718232379019,0.019198621771937627,0.007504915783575617,62.0,2.39,0.0,2,0,60.0,4,0.015,23.47,0.005,52.6488369,9.7459969,34.04,33.910000000000004,52.6488235,9.7459886,0.02076941809873252,-0.017453292519943295,4.248480465204597,-10.535,-21.015,-0.015,23.466513,0.023399647,0.40420994
0 days 00:00:02.270000,0.0005896382608088951,-0.003924,0.298224,10.041516000000001,77.14885537013264,77.14885537013264,77.14885537013264,77.14885537013264,0.06754424205218056,0.05550147021341968,0.005759586531581288,62.0,2.39,0.0,2,0,60.0,4,0.015,23.47,0.005,52.6488369,9.7459969,34.04,33.910000000000004,52.6488216,9.745987,0.021467549799530253,-0.017976891295541596,4.248654998129796,-10.535,-21.015,-0.015,23.466297,0.023945585,0.41647765
0 days 00:00:02.280000,0.0005896382608088951,-1.816812,-0.47872800000000004,8.577864000000002,76.86136071887034,76.86136071887034,76.86136071887034,76.86136071887034,0.07522369076095561,-0.007330382858376183,0.007155849933176751,62.0,2.39,0.0,2,0,60.0,4,0.005,23.45,0.015,52.6488279,9.7459892,33.88,33.9,52.6488197,9.7459856,0.02234021442552742,-0.01780235837034216,4.248654998129796,-10.575000000000001,-20.990000000000002,-0.025,23.446552,0.013988725,0.40223348
0 days 00:00:02.290000,0.0005896382608088951,1.1458080000000002,0.5650560000000001,8.978112000000001,77.32937526743689,77.32937526743689,77.32937526743689,77.32937526743689,0.06876597252857658,0.035953782591083186,0.007853981633974483,62.0,2.39,0.0,2,0,60.0,4,0.01,23.465,0.02,52.6488279,9.7459892,33.88,33.9,52.648817799999996,9.745984,0.02303834612632515,-0.01815142422074103,4.248654998129796,-10.575000000000001,-20.990000000000002,-0.025,23.461496,0.019347854,0.405565
0 days 00:00:02.300000,0.0004717106086471161,0.074556,0.08632800000000002,10.630116000000001,76.82793110825845,76.82793110825845,76.82793110825845,76.82793110825845,0.06736970912698112,0.051487212933832724,0.008203047484373348,62.0,2.39,0.0,2,0,60.0,4,0.005,23.465,0.015,52.6488279,9.7459892,33.88,33.9,52.648816,9.7459825,0.02356194490192345,-0.018675022996339326,4.248829531054996,-10.575000000000001,-20.990000000000002,-0.025,23.46119,0.014968789,0.42295128
0 days 00:00:02.310000,0.0003537829564853371,-1.2399840000000002,-0.223668,9.205704,77.14216944801026,77.14216944801026,77.14216944801026,77.14216944801026,0.06457718232379019,0.0,0.008028514559173916,62.0,2.39,0.0,2,0,60.0,4,0.0,23.455000000000002,0.02,52.6488279,9.7459892,33.88,33.9,52.648814099999996,9.7459809,0.024260076602721184,-0.018675022996339326,4.248829531054996,-10.575000000000001,-20.990000000000002,-0.025,23.451284,0.010139734,0.4178777
0 days 00:00:02.320000,0.0004717106086471161,0.48657600000000006,-0.251136,8.338500000000002,76.89479032948223,76.89479032948223,76.89479032948223,76.89479032948223,0.07260569688296412,0.012566370614359173,0.005235987755982988,62.0,2.39,0.0,2,0,60.0,4,-0.01,23.46,0.035,52.6488279,9.7459892,33.88,33.9,52.648812199999995,9.7459794,0.02495820830351891,-0.01884955592153876,4.249004063980196,-10.575000000000001,-20.990000000000002,-0.025,23.456491,0.00016480726,0.40731335
0 days 00:00:02.330000,0.0003537829564853371,0.5140440000000001,1.05948,8.483688,76.8413029525032,76.8413029525032,76.8413029525032,76.8413029525032,0.07225663103256524,0.04136430327226561,0.006806784082777885,62.0,2.39,0.0,2,0,60.0,4,-0.005,23.475,0.045,52.6488185,9.7459814,33.88,33.89,52.6488103,9.7459779,0.025830872929516076,-0.01937315469713706,4.249004063980196,-10.595,-20.985,-0.035,23.471468,0.0055850726,0.40975717
0 days 00:00:02.340000,0.0003537829564853371,-0.482652,0.07063200000000001,10.598724,76.70758451005563,76.70758451005563,76.70758451005563,76.70758451005563,0.05951572749300663,0.05585053606381855,0.006632251157578452,62.0,2.39,0.0,2,0,60.0,4,-0.01,23.47,0.04,52.6488185,9.7459814,33.88,33.89,52.6488084,9.745976299999999,0.026354471705114377,-0.019896753472735357,4.249004063980196,-10.595,-20.985,-0.035,23.466148,0.0012543135,0.42706913
0 days 00:00:02.350000,0.0003537829564853371,-1.90314,0.011772000000000001,10.551636000000002,76.89479032948223,76.89479032948223,76.89479032948223,76.89479032948223,0.044331363000655974,0.004886921905584123,0.0031415926535897933,62.0,2.39,0.0,2,0,60.0,4,-0.015,23.455000000000002,0.03,52.6488185,9.7459814,33.88,33.89,52.6488065,9.745974799999999,0.026878070480712675,-0.019896753472735357,4.249178596905395,-10.595,-20.985,-0.035,23.450954,-0.003259591,0.43689892
0 days 00:00:02.360000,0.0003537829564853371,-0.631764,0.32569200000000004,8.577864000000002,77.12211168164313,77.12211168164313,77.12211168164313,77.12211168164313,0.030019663134302467,-0.03159045946109736,0.0022689280275926286,62.0,2.39,0.0,2,0,60.0,4,-0.015,23.45,0.045,52.6488185,9.7459814,33.88,33.89,52.6488046,9.7459732,0.027227136331111543,-0.019547687622336492,4.249178596905395,-10.595,-20.985,-0.035,23.4464,-0.0037408744,0.41362786
0 days 00:00:02.370000,0.00011792765216177902,1.6637760000000001,0.60822,8.899632,77.21571459135643,77.21571459135643,77.21571459135643,77.21571459135643,0.01117010721276371,0.019722220547535925,0.0041887902047863905,62.0,2.39,0.0,2,0,60.0,4,-0.01,23.47,0.055,52.6488185,9.7459814,33.88,33.89,52.6488028,9.7459717,0.027227136331111543,-0.019722220547535925,4.249178596905395,-10.595,-20.985,-0.035,23.46652,0.0011072275,0.40798232
0 days 00:00:02.380000,0.00011792765216177902,0.007848,0.7730280000000002,8.59356,76.63403936670946,76.63403936670946,76.63403936670946,76.63403936670946,0.004014257279586958,0.014486232791552938,0.007853981633974483,62.0,2.39,0.0,2,0,60.0,4,-0.03,23.48,0.07,52.6488091,9.7459736,33.88,33.87,52.6488009,9.7459702,0.02757620218151041,-0.020071286397934793,4.2493531298305935,-10.595,-20.975,-0.135,23.476677,-0.01892487,0.4019309
0 days 00:00:02.390000,0.0,-0.25506,1.2556800000000001,8.287488,77.19565682498931,77.19565682498931,77.19565682498931,77.19565682498931,-0.0024434609527920616,0.015009831567151233,0.013264502315156903,62.0,2.39,0.0,2,0,60.0,4,-0.02,23.475,0.085,52.6488091,9.7459736,33.88,33.87,52.648799,9.7459686,0.02757620218151041,-0.020245819323134222,4.2493531298305935,-10.595,-20.975,-0.135,23.47191,-0.009231994,0.39065862
0 days 00:00:02.400000,0.0,0.180504,-0.7730280000000002,10.916568,76.60060975609755,76.60060975609755,76.60060975609755,76.60060975609755,-0.0041887902047863905,0.060388392119003806,0.007330382858376183,62.0,2.39,0.0,2,0,60.0,4,-0.035,23.48,0.075,52.6488091,9.7459736,33.88,33.87,52.648797099999996,9.7459671,0.027401669256310976,-0.02076941809873252,4.249527662755794,-10.595,-20.975,-0.135,23.476494,-0.02368106,0.41345108
